driver,file,sector,y,delta
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,Frontstretch Chicane Exit,9.851322846132216,0.977514985358539
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,Frontstretch Chicane,6.131059390615259,0.16379824944552634
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,Infield Entry/Horseshoe,10.5139154463217,0.17497608921149954
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,Infield Switchbacks,11.085910149927031,0.3016811634869647
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,NASCAR T1–T2 (Oval),16.090198290985878,0.41890212837596863
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,Backstretch Chicane,9.197327927251347,0.17559915068837384
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,NASCAR T3–T4 (Oval),12.354003967379489,0.2595958652370296
Awuitoh Fabrice,Garage 61 - Awuitoh Fabrice - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.650 - 01K5EFBD7MRCS40M7Q32J49NE3.csv,Frontstretch Chicane Exit,9.277584827519298,0.403776966745621
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,Frontstretch Chicane,6.412637222619994,0.4453760814502612
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,Infield Entry/Horseshoe,10.726548757322407,0.3876094002122059
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,Infield Switchbacks,11.737678775621752,0.9534497891816862
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,NASCAR T1–T2 (Oval),16.38420057142493,0.7129044088150209
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,Backstretch Chicane,9.702186942962902,0.6804581663999283
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,NASCAR T3–T4 (Oval),12.516058687281339,0.4216505851388792
Aymerick Schuller,Garage 61 - Aymerick Schuller - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.393 - 01K5Q4W1ACP8NA2M06G229XTDK.csv,Frontstretch Chicane Exit,9.913689042766665,1.0398811819929872
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,Frontstretch Chicane,6.552930215140714,0.5856690739709816
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,Infield Entry/Horseshoe,11.602326627261705,1.2633872701515045
