driver,file,sector,y,delta,speed_mean,speed_min,speed_max,speed_entry,speed_exit,speed_p95,speed_p05,thr_mean,thr_std,br_mean,br_std,time_on_brake_s,brake_area
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Infield Switchbacks,10.973555345825286,0.1893263593852197,52.68655356969696,43.581482,60.813892,44.10366743256187,44.45843758837265,60.352914497451884,44.14872898064375,0.7811314802200022,0.3816114759100871,0.035994641231236996,0.07897512679386304,1.757483473354831,0.3984034712039714
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,NASCAR T1–T2 (Oval),16.075883355349823,0.40458719273991406,40.401175442487045,17.194504,62.376045,45.82207074424152,62.020465675031154,61.536871647934404,19.781314598279426,0.7470134444427979,0.40651082406537353,0.06069602752944862,0.15335685484421077,1.8838925807050575,0.8177330516264888
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Backstretch Chicane,9.052249941278255,0.030521164715281657,55.92328649907578,29.530266,68.32624,62.66616650543821,29.89814559170179,68.10350657016485,31.364353032418403,0.6261313098265652,0.46859953112445635,0.14200395437005545,0.26661000258525774,2.086260728653973,1.16676739402776
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,NASCAR T3–T4 (Oval),12.421689958605462,0.3272818564630029,52.35883374358974,30.415611,63.630997,32.34123258005789,63.44462770667031,63.192422070479864,35.22348383334215,0.9999903692307692,0.00026198157129009916,0.0,0.0,0.0,0.0
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Frontstretch Chicane Exit,9.17456587143348,0.300758010659802,47.30764056386862,30.792261,66.21262,63.78175504269743,44.30914520910705,65.93031563212104,31.691030529706033,0.6914580030636861,0.4426786714569279,0.13353128815656934,0.2548571837341812,2.401155911664231,1.2774430859650843
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Frontstretch Chicane,6.6851040657427365,0.717842924573004,43.15713803491272,34.808342,51.816124,43.032514304512524,42.164765677786285,51.48639245424926,35.40085872799094,0.6778286557716012,0.4517535858901544,0.07853179973798712,0.15080249275307922,1.5407075776516463,0.5403171634383583
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Infield Entry/Horseshoe,11.130554856334227,0.7916154992240259,45.51596389759036,36.671986,56.009583,43.30019165524903,38.89419172422138,55.24402581776454,37.48750656075721,0.5517986110570046,0.42307501749132526,0.03849376181722039,0.07812569019043145,1.8695853860248897,0.43774229947373106
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Infield Switchbacks,11.416446267343753,0.6322172809036868,50.6922341727672,39.422024,58.7103,40.09409408277228,44.49450961132771,58.147656090605366,41.21068518058236,0.7416101975947994,0.4147203856536023,0.024558134920497802,0.06956001983688814,1.248673810490723,0.2970027348326803
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,NASCAR T1–T2 (Oval),16.29123678109999,0.6199406184900802,39.6791646160444,15.524949,62.05279,43.942134908272244,61.7083108051803,61.23428606865585,19.117592156476636,0.7239563239476275,0.4049286605696958,0.0675381771978975,0.16102185053421877,1.9727669539613268,0.8763141402544116
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Backstretch Chicane,9.534577262683918,0.5128484861209444,53.16634346059544,24.536472,68.11916,62.344876294013254,25.19148099722038,67.89364976187203,27.724134266373454,0.5647316856993021,0.48452267998180304,0.16412235848201898,0.282685595950316,2.3091554308062614,1.3930008843939272
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,NASCAR T3–T4 (Oval),12.950108597310965,0.8557004951685059,50.37298543134715,25.222845,63.48796,27.20500212079907,63.29559293684994,63.048070915800366,30.692306449688516,0.9913575960103628,0.054663944662863624,0.0,0.0,0.0,0.0
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Frontstretch Chicane Exit,9.629972169484416,0.7561643087107388,45.01780653645833,27.840618,66.011444,63.63941032501074,40.15046298755086,65.7637957681975,28.699361738709204,0.5293852267281459,0.4846041483671202,0.12084190719561058,0.22062410762970636,2.708429672667492,1.2906192247504
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Frontstretch Chicane,6.503878207458906,0.5366170662891738,44.7046737051282,37.260826,53.680145,44.711081825921475,43.22902945971631,53.142294161702054,37.863814750643925,0.6472508897800842,0.4655391750885167,0.06966581050513208,0.19330519875857205,0.863796324428136,0.4866245706724386
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Infield Entry/Horseshoe,11.24259569845618,0.9036563413459788,45.346397380323054,34.350204,56.713627,44.734491770547216,37.929198194925725,55.806474462492204,35.5354828159709,0.5030048256385762,0.46716182304459586,0.029285820997676834,0.0754677374085876,1.5809900200954004,0.3706615505148034
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Infield Switchbacks,11.470133076497728,0.6859040900576616,50.85059509251101,39.329277,59.6471,40.675872264141724,47.30484565014009,59.14467896580632,42.37628477060638,0.7647049081941919,0.4137456737566124,0.028956022117675995,0.10237787786170494,0.9857145612615235,0.3563018551407799
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,NASCAR T1–T2 (Oval),16.277770537303557,0.6064743746936472,39.677291562248996,16.351675,62.23295,47.25086301828454,61.88771411182532,61.40963482078254,19.667480996298913,0.6677885551544805,0.4578997580147858,0.05102657773535937,0.15410996580631633,1.5260409878722085,0.727991130973248
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Backstretch Chicane,9.621973122209589,0.6002443456466153,53.1402216923077,29.09487,67.54256,62.51106729645664,30.120126953930512,67.3879451431211,31.356276547464915,0.524654172575535,0.49536311030602825,0.12240574420367133,0.24893569785132974,1.9168774579401915,1.1535303697830785
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,NASCAR T3–T4 (Oval),12.648222290642886,0.5538141885004269,51.964996389333336,29.048937,63.771652,31.04468564410161,63.592342578283144,63.33567589288166,34.25233802334464,0.99237655992,0.052245709351730736,0.0,0.0,0.0,0.0
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Frontstretch Chicane Exit,9.55242706743116,0.6786192066574834,45.778971572183096,29.968327,66.41696,63.909622542860035,41.36564076668071,66.17952077113355,30.313688336524717,0.5687869860811069,0.44987072575654125,0.12236870011338029,0.24595249253066448,2.1269075892327196,1.2858333843077174
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Frontstretch Chicane,6.102500855962308,0.13523971479257568,47.338761588075876,42.74443,53.8928,45.37555318720572,46.42337991010885,53.37209160129544,42.90439836954905,0.6756994213832305,0.42429783167223556,0.038087617905464534,0.10193644342170693,0.7866505009638913,0.2460373834376553
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Infield Entry/Horseshoe,10.47273763104774,0.13379827393753985,48.445477936305736,38.329205,58.678295,47.51094715282875,42.032662890429485,57.95534567661187,38.86218507026605,0.6176291057093162,0.46123402864741386,0.03263050643012584,0.06797469462577017,1.3500013352522477,0.3575573993618924
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Infield Switchbacks,11.128933054858509,0.3447040684184426,52.068736774096394,43.031254,60.832123,44.071681363926935,45.11087557414282,60.395460326080894,43.42739017951678,0.7673729308128721,0.4092555950819082,0.03550954635271085,0.09490207307309263,1.2606994476206905,0.4080031630878268
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,NASCAR T1–T2 (Oval),15.82964181599398,0.15834565338407103,40.77927884199583,17.255314,62.38645,46.87127978195593,62.06103751117403,61.60039298770502,20.183316154680533,0.7359312608097713,0.42210536026265877,0.06114911571793218,0.15586794025583908,1.8550361503117947,0.8429380171051222
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Backstretch Chicane,9.253406522818121,0.2316777462551478,54.89401718411552,30.766577,68.20135,62.66480896269962,30.932162761000626,67.96776968888679,31.63713481882555,0.6003068056534296,0.47315637639060887,0.12747880555275665,0.260242291275074,1.8073059614879143,1.1169306974692348
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,NASCAR T3–T4 (Oval),12.250299690419999,0.15589158827753913,53.278656303693566,31.447836,64.77589,33.51883354274263,64.5770194438718,64.30878349561247,36.61581911890052,1.0,0.0,0.0,0.0,0.0,0.0
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Frontstretch Chicane Exit,9.544480428899316,0.6706725681256387,45.564304305114646,27.919601,67.391106,64.93483229520085,42.95641791403628,67.14136990506098,28.720393596396363,0.626594456393298,0.44888305151816466,0.14412972242516914,0.2736164633546332,2.311553853874053,1.4625068963739785
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Frontstretch Chicane,6.052551234104899,0.08529009293516676,47.560817144808745,42.508377,54.232403,46.38678818184195,46.169253044217214,53.78675689392926,42.64613106985709,0.6697920967019291,0.4377814204966921,0.04047120989376481,0.1134207323864428,0.7329261260048902,0.2587132303402064
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Infield Entry/Horseshoe,10.385321536658573,0.04638217954837209,48.60856625160256,38.168053,58.88773,47.31170389057919,42.3797581735972,58.32034200891645,38.88654946245766,0.6350213858104717,0.4572537950249515,0.037330597868063614,0.07200098246608058,2.190653761638918,0.40293197344280424
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Infield Switchbacks,10.784228986440066,0.0,53.5447863513097,43.39907,61.002186,44.29213584968809,45.75172863119038,60.503577315899264,45.456189392797356,0.7432353553369596,0.4219846432825558,0.01893976885862982,0.04962610790891489,0.7161402061307857,0.2097498090940757
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,NASCAR T1–T2 (Oval),16.00693509811016,0.33563893550024915,40.47951474297607,16.885899,62.12765,46.88383335582114,61.778546212802944,61.31042118690679,19.61937596356003,0.7467700334035853,0.4135015862986104,0.06642669360941963,0.18232886223495817,1.8132856165827913,0.9086125192090501
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Backstretch Chicane,9.039186174250828,0.01745739768785448,55.90433944649446,31.304348,68.489204,62.438458918638794,31.998450120921877,68.25345339526295,33.720583919315885,0.598512656210171,0.48106484521220083,0.13375713309209952,0.27718551488841675,2.0479406176037034,1.1296802437482971
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,NASCAR T3–T4 (Oval),12.322645633730879,0.22823753158841953,52.69457432517006,31.578451,63.747284,33.34308424378341,63.57640942202587,63.34433981064295,36.12522198316517,0.9944161476326531,0.03732385820212371,0.0,0.0,0.0,0.0
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Frontstretch Chicane Exit,9.065131336704601,0.1913234759309237,47.79806745756457,32.821213,66.22108,63.87798189487748,44.08029963221953,65.92950479401793,33.220634844955946,0.6506348247369004,0.4450262594516732,0.12460128329575924,0.25896574181433724,1.9829974799041314,1.1975257818893554
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Frontstretch Chicane,6.28089110739629,0.31362996622655714,45.91431519473684,39.612736,53.284546,44.72951754012695,43.480443310362006,52.83853620386551,39.946133874087145,0.6401672946556167,0.4317099304342506,0.05213711855540888,0.1139103552411263,0.9323197737541368,0.3458451710084569
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Infield Entry/Horseshoe,11.144065962794986,0.8051266056847854,45.33038646805349,34.9551,56.53722,44.942900638850666,38.618105461741756,55.73499003856375,35.99807252528562,0.5843100200415251,0.43327299770626365,0.04904621347694777,0.09974547146641247,2.481295937028571,0.5740882727994109
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Infield Switchbacks,11.492665234737942,0.7084362482978754,50.28573964697407,37.656483,59.998154,41.041907311786574,38.73743161993752,59.52134357286123,38.78261099400976,0.7326702707019281,0.42099444352526455,0.052341545342317976,0.10899405446972721,2.3793408493793393,0.5963676510712329
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,NASCAR T1–T2 (Oval),16.625291426296908,0.9539952636869984,39.16373455589124,16.251438,61.30142,41.3419901267882,60.96314832230403,60.49836736319274,18.591898691431197,0.7325462993464942,0.40612762704162697,0.06117107881198388,0.15694751164353204,1.8183912497512242,0.8253472256577968
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Backstretch Chicane,9.227311399365416,0.20558262280244222,54.87300808695652,26.719023,67.54966,61.591606655118234,27.871448324074517,67.4871023571988,30.520907233147362,0.5828296699710145,0.48628457420461846,0.15646665760117892,0.24057416473948914,2.523092960763981,1.2782728939638226
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,NASCAR T3–T4 (Oval),12.723892919736528,0.6294848175940686,51.10481105913272,26.826015,64.5292,28.778090798394576,64.30968983442129,64.02074218943123,32.168085085386856,0.985891484283837,0.07390745977933873,0.0,0.0,0.0,0.0
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Frontstretch Chicane Exit,9.34988194967193,0.47607408889825287,46.41001469354839,29.43165,66.98623,64.69983644313727,41.74206721327038,66.82156112049029,30.227162543823688,0.5997116794489248,0.42852022232060255,0.13987889737598566,0.2620207634102317,2.4470394165157003,1.3813077700611738
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Frontstretch Chicane,6.402908496356751,0.4356473551870188,45.20096556103897,40.29778,52.772926,43.198541340362084,43.413018835715754,52.24025798220322,40.53312029945644,0.6553575098597402,0.42493929365168465,0.05240053133324676,0.1454590176502158,0.8503862846723811,0.3567829101577396
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Infield Entry/Horseshoe,10.965112528837732,0.6261731717275314,46.247020010687024,35.93287,56.144226,44.711894170222166,39.714095349933146,55.24557883843151,36.42171454938138,0.5835068614369797,0.43144891758699766,0.04097845412954429,0.09649884112117724,1.4563040077362612,0.4700824415302176
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Infield Switchbacks,11.267219044865005,0.4829900584249387,51.46417793185185,40.930996,60.06083,42.137613939620536,43.42050152275754,59.61171748647969,43.34297945092886,0.7140097854401791,0.4188135123972096,0.03160584941029741,0.1090997896271729,1.0563017854560943,0.3765081598288747
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,NASCAR T1–T2 (Oval),16.695223999134466,1.0239278365245568,38.922681676237616,16.541088,61.77028,43.137061873179455,61.44192567948296,60.99125746643293,19.25828286123391,0.6739201363340427,0.42840692192658736,0.04767627257155464,0.1294326440706249,1.7608244061587133,0.6384998988280998
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Backstretch Chicane,9.667365798951096,0.6456370223881223,52.52845098963731,29.847767,67.850334,62.045965723763395,30.518896626088026,67.5906776405748,31.89910396095088,0.5629123089842937,0.4669957824897423,0.1380067502904777,0.27064459248189576,2.152499416172705,1.2762561627545794
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,NASCAR T3–T4 (Oval),12.605898684087693,0.5114905819452336,51.76840334880636,29.820152,64.30856,30.95783423052494,64.09786644433672,63.807244025864804,33.4373914645818,0.9730585313527851,0.1072206741900533,0.0,0.0,0.0,0.0
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Frontstretch Chicane Exit,9.519271447767258,0.6454635869935803,45.70172044288225,29.601086,66.9432,64.47229596869919,41.46036040431826,66.69584438178589,30.388933540713868,0.5684292287147628,0.43696013778023957,0.1320887063994728,0.2482018395244319,2.491371824220337,1.3699768109947563
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Frontstretch Chicane,6.420208620719862,0.4529474795501294,44.96555527906976,38.71649,53.185215,43.96693103209923,42.6541035541401,52.62477255971992,39.18534713125395,0.6194817746405684,0.41691254691266316,0.06310441053229975,0.14457984168269025,1.3291838160084088,0.4292313125765391
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Infield Entry/Horseshoe,10.881027657990757,0.5420883008805557,46.4991519523077,35.988735,55.31453,44.01656685660575,40.5022922183421,54.68439772385926,37.2341060696051,0.5543687877475042,0.43085654549353586,0.023518481719160742,0.05401198009252708,1.317624442959818,0.2541196272822938
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Infield Switchbacks,11.526643472631863,0.7424144861917963,50.16683380752534,40.337902,59.32487,41.666858395611044,40.95505713396327,58.990252912922266,41.03600790490676,0.6646121119212497,0.4064441230950902,0.038187210738648385,0.09085134795607341,1.710986140468792,0.4567136783657318
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,NASCAR T1–T2 (Oval),16.28856691751037,0.6172707549004599,39.77971823045685,17.115664,61.734413,41.97196940471418,61.42340007055188,60.99632600968629,19.738740594493176,0.7305294398060088,0.4047512064820783,0.05555573004771573,0.140716710104834,1.9724436501672713,0.7396754639053693
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Backstretch Chicane,9.464246387469824,0.44251761090685093,53.54811638584071,25.398445,68.033295,61.996236841859336,25.9542253472615,67.77062183039823,26.891671699800703,0.6003323057061947,0.4674317021323487,0.1601638991650005,0.27314647336409276,2.255152459514294,1.3627387864990474
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,NASCAR T3–T4 (Oval),12.802337014122676,0.7079289119802166,50.90521798699611,27.148111,64.51858,28.70811032585421,64.29859822967991,63.99148807750859,31.35249681316468,0.9695169682834851,0.12478288855606726,7.837589826876126e-05,0.0012067094726576125,0.0,5.1264238695344546e-05
