driver,file,sector,sector_time_sec,brake_start_m,throttle_on_m,entry_speed_kph,exit_speed_kph,min_speed_kph,max_speed_kph,mean_speed_kph,var_speed,full_throttle_ratio,brake_ratio,sector_time_best,delta_time_sec
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,Lesmo 1-2,20.32304495878854,2430.08905995,2879.23964064,38.1365476,64.47375355999999,36.287542,64.47375355999999,47.979297923535185,55.81347746104372,0.6734860883797054,0.2078559738134206,20.062911657518782,0.2601333012697573
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,Serraglio,8.900813478664658,3776.56647735,,64.51701299999999,52.58296428,52.58296428,77.5673112,70.96255701054206,28.934958918349423,0.8373831775700935,0.17757009345794392,8.835726908461426,0.06508657020323128
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,Ascari,16.411588439527645,,3965.267949,52.3111382,75.62432056,34.4869474,75.62432056,55.920013733171224,168.09756117699783,0.7487335359675785,0.0972644376899696,16.24437667508812,0.167211764439525
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,Parabolica,17.385621289604874,4972.8763005,5185.2163983,75.64832775999999,70.0418246923077,34.63951584,78.1343708,56.15402543001091,187.0007398033709,0.6577437858508605,0.18833652007648183,17.000741053092366,0.38488023651250813
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,T1-T2 (Rettifilo),18.77072051309023,728.0154050100001,976.05225846,69.28917238461538,34.2395406,18.4226226,79.88476904,55.2021971821078,594.3065706406087,0.5882352941176471,0.26916221033868093,18.38627200137899,0.38444851171123773
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,Curva Grande,11.867206771639868,,1042.80100029,34.3633368,71.88676504,34.3633368,71.88676504,58.01737465715893,108.2246050819114,1.0,0.0,11.588415280509311,0.2787914911305567
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,Var. della Roggia,10.588825783851272,1962.31780764,2153.55047271,71.91277004,38.52525804,25.117080119999997,75.57973292,48.87807085036336,401.6917432514502,0.40916271721958924,0.3570300157977883,10.341033627863455,0.2477921559878169
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,Lesmo 1-2,20.565419561644646,2429.77861308,2550.710037,38.61054576,63.69192672,35.38111,63.69192672,47.41011819479806,54.58044879009845,0.6704361873990307,0.18982229402261713,20.062911657518782,0.5025079041258635
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,Serraglio,9.010928786749457,3778.99901598,,63.73297648,52.16293668,52.16293668,76.51720208,70.04249031778598,27.747919370685306,0.8228782287822878,0.17343173431734318,8.835726908461426,0.17520187828803024
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,Ascari,16.404810718999688,,3969.3427452,51.908429080000005,74.90013828,37.317313799999994,74.90013828,56.038605843373986,150.17439381395243,0.7245934959349594,0.08638211382113821,16.24437667508812,0.16043404391156812
Jens Homann,Garage 61 - Jens Homann - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.731 - 01K3ZWJ6XYZ50GNX2Z017JRBZF.csv,Parabolica,17.523087864024834,4986.2448066,5195.48408529,74.92337188,68.83014753846153,33.8549978,77.41010935999999,55.580033586380864,182.9304192619779,0.6869070208728653,0.2077798861480076,17.000741053092366,0.5223468109324685
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,T1-T2 (Rettifilo),18.729539886794047,721.09885266,978.97772346,69.98694692307693,35.73555128,15.71366716,80.52051672,55.23415551813857,638.2681418467295,0.6087344028520499,0.2736185383244207,18.38627200137899,0.34326788541505593
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,Curva Grande,11.656409492012843,,1043.3131594200001,35.85851788,72.7085888,35.85851788,72.7085888,59.01174484938484,105.60151693007964,1.0,0.0,11.588415280509311,0.06799421150353169
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,Var. della Roggia,10.566833434423485,1941.309609,2154.1098447900004,72.7338024,39.69116352,25.702338,76.21870172,49.02634860006329,403.60955179709373,0.4129746835443038,0.3670886075949367,10.341033627863455,0.22579980656002974
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,Lesmo 1-2,20.33634120581595,2423.63403591,2564.77381896,39.77508488,64.28517844,36.57139472,64.28517844,47.98757331372036,55.16651180453703,0.6991005723630417,0.16271463614063778,20.062911657518782,0.27342954829716604
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,Serraglio,8.902239755054866,3772.2735746999997,,64.31643912,54.04949536,54.04949536,77.16210131999999,70.953274664,25.08587355786234,0.8242990654205608,0.18130841121495328,8.835726908461426,0.06651284659344014
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,Ascari,16.499919072541175,,3965.72235192,53.76778724,75.36107524,34.10325592,75.36107524,55.695053316161626,171.0030426160457,0.6919191919191919,0.08686868686868687,16.24437667508812,0.2555423974530555
Joep van Tilburg,Garage 61 - Joep van Tilburg - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.077 - 01K3H9KK6VTRKAR5KNAH2QC0T.csv,Parabolica,17.385717153357643,4976.3984445,5206.19499471,75.38429244,69.37266569230769,35.47483088,77.84874959999999,56.160648068392554,173.91524161017713,0.7385057471264368,0.17337164750957854,17.000741053092366,0.38497610026527695
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,T1-T2 (Rettifilo),18.748758165625848,716.029769112,977.51082,69.62820930769232,35.43258112,18.59233716,79.60852888,55.29124794293248,575.7238583070001,0.58125,0.21339285714285713,18.38627200137899,0.36248616424685665
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,Curva Grande,11.78235364800493,,1042.8723121199998,35.5541456,71.83197548,35.5541456,71.83197548,58.55364314655319,102.24325946759888,1.0,0.0,11.588415280509311,0.193938367495619
